sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval
639,0,0.055,65,20,1300,0.014313983370287197,0.09230769230769231
476,0,0.055,109,12,1300,0.8573621654116073,0.591743119266055
307,0,0.055,19,70,1300,0.19376157584616904,0.2736842105263158
974,0,0.055,14,97,1300,0.021819436442446945,0.07290132547864507
141,0,0.055,15,92,1300,0.011451381939339887,0.07101449275362319
807,0,0.055,18,74,1300,0.02508665546751826,0.07057057057057058
640,0,0.055,15,87,1300,0.021164327678751094,0.08045977011494253
477,0,0.055,36,37,1300,0.021708693616543064,0.06906906906906907
308,0,0.055,17,81,1300,0.00022753348909477608,0.012345679012345678
142,0,0.055,18,73,1300,0.07014077197390406,0.10882800608828005
975,0,0.055,23,59,1300,0.00042924533875797553,0.004421518054532056
808,0,0.055,30,44,1300,0.014822229432395357,0.06439393939393939
641,0,0.055,16,85,1300,0.13576174418865927,0.18235294117647058
478,0,0.055,39,34,1300,0.0009569917444087552,0.017345399698340876
309,0,0.055,20,66,1300,0.004824256893345964,0.02196969696969697
143,0,0.055,60,22,1300,0.010039993136054465,0.04772727272727273
976,0,0.055,73,18,1300,0.02997859329553233,0.0776255707762557
809,0,0.055,17,80,1300,0.003719440301345393,0.04779411764705882
642,0,0.055,38,35,1300,0.24415934002094963,0.23533834586466165
310,0,0.055,21,63,1300,0.00037683555715739255,0.018140589569160998
479,0,0.055,16,85,1300,0.020125990652433166,0.06838235294117648
144,0,0.055,28,47,1300,0.010358706460957176,0.05547112462006079
977,0,0.055,23,59,1300,0.022234700261846468,0.06705969049373618
810,0,0.055,40,33,1300,0.06169655870223354,0.1409090909090909
643,0,0.055,16,84,1300,0.2425142872728654,0.24553571428571427
311,0,0.055,31,43,1300,0.07666096370988565,0.14253563390847712
480,0,0.055,17,79,1300,0.0008365313539110703,0.014892032762472078
145,0,0.055,18,76,1300,0.053160260171183735,0.10891812865497076
978,0,0.055,16,82,1300,0.2828222618153855,0.2614329268292683
811,0,0.055,26,50,1300,0.0003095568758359704,0.0015384615384615385
644,0,0.055,19,70,1300,0.2502623345595615,0.2736842105263158
312,0,0.055,20,66,1300,0.0033830656424743664,0.03636363636363636
146,0,0.055,16,84,1300,0.0004648515228331434,0.005952380952380952
481,0,0.055,45,29,1300,0.28850567607616373,0.24367816091954023
812,0,0.055,16,84,1300,0.0003774121206392322,0.020089285714285716
979,0,0.055,31,42,1300,0.00042531770607660716,0.015360983102918587
645,0,0.055,69,19,1300,0.016763447412609957,0.07093821510297482
313,0,0.055,14,93,1300,0.03150835874189328,0.0890937019969278
147,0,0.055,16,86,1300,0.018454635187051708,0.07848837209302326
482,0,0.055,15,90,1300,0.11848525807601862,0.13111111111111112
980,0,0.055,28,47,1300,0.018295285253991957,0.06838905775075987
813,0,0.055,19,69,1300,0.017580933997710303,0.05415713196033562
646,0,0.055,87,15,1300,0.06394070889279238,0.09885057471264368
314,0,0.055,15,91,1300,0.003374903122081426,0.03296703296703297
148,0,0.055,31,43,1300,0.008565546808244392,0.058514628657164294
483,0,0.055,30,44,1300,0.0007187060404160944,0.020454545454545454
981,0,0.055,32,41,1300,0.0001753269661106906,0.012195121951219513
814,0,0.055,23,59,1300,0.07016740760931424,0.12527634487840825
647,0,0.055,14,94,1300,0.34683740007982744,0.2765957446808511
315,0,0.055,73,18,1300,0.07219210632393178,0.167427701674277
149,0,0.055,15,90,1300,0.03443637740913307,0.06518518518518518
982,0,0.055,17,80,1300,0.17749591838518441,0.17352941176470588
815,0,0.055,24,56,1300,0.0014200399561671013,0.03050595238095238
648,0,0.055,73,18,1300,0.017703248204296175,0.06316590563165905
316,0,0.055,15,90,1300,0.05126610146682823,0.11333333333333333
484,0,0.055,73,18,1300,0.0029446646393880755,0.0182648401826484
983,0,0.055,31,42,1300,0.0002633904744880723,0.004608294930875576
816,0,0.055,33,40,1300,0.013928053642599669,0.05378787878787879
649,0,0.055,50,26,1300,0.032812741059278804,0.06692307692307692
150,0,0.055,18,74,1300,0.02220565943977536,0.08183183183183183
485,0,0.055,14,99,1300,0.003229156450562847,0.018037518037518036
817,0,0.055,19,72,1300,0.14217713531183374,0.16812865497076024
650,0,0.055,16,83,1300,0.030391658327065814,0.058734939759036146
151,0,0.055,41,32,1300,0.0022122609682507077,0.022103658536585365
317,0,0.055,38,35,1300,0.001734501949757029,0.02481203007518797
984,0,0.055,27,49,1300,0.005804208661728404,0.06500377928949358
486,0,0.055,57,23,1300,0.002927041628557266,0.036613272311212815
152,0,0.055,26,50,1300,0.21553149730341592,0.1946153846153846
318,0,0.055,49,27,1300,0.012609711324305073,0.04837490551776266
985,0,0.055,57,23,1300,6.496747076400302e-05,0.0038138825324180014
651,0,0.055,41,32,1300,0.3737446931544949,0.32698170731707316
487,0,0.055,62,21,1300,1.4170063761659631e-05,0.0007680491551459293
818,0,0.055,14,98,1300,2.7079002941784477e-05,0.002186588921282799
153,0,0.055,22,61,1300,0.001287867315346441,0.01788375558867362
319,0,0.055,14,96,1300,0.0019575406395448405,0.01711309523809524
986,0,0.055,29,46,1300,0.006333590256120921,0.0239880059970015
652,0,0.055,25,54,1300,0.008208504615630897,0.04814814814814815
488,0,0.055,29,45,1300,0.1330679972006648,0.18084291187739462
819,0,0.055,15,91,1300,0.011225991051213406,0.04981684981684982
154,0,0.055,29,45,1300,0.007900766927782174,0.04367816091954023
320,0,0.055,17,79,1300,1.5975766459998654e-05,0.0029784065524944155
489,0,0.055,20,65,1300,0.0001938865023958266,0.008461538461538461
987,0,0.055,119,11,1300,4.435636348344998e-05,0.004583651642475172
653,0,0.055,15,91,1300,0.11887950045499063,0.11794871794871795
820,0,0.055,69,19,1300,0.6958902520644128,0.475209763539283
155,0,0.055,15,91,1300,0.03901721410622621,0.09304029304029304
321,0,0.055,14,96,1300,0.0015895308622941716,0.03125
490,0,0.055,18,76,1300,0.0027560710974080965,0.043859649122807015
988,0,0.055,73,18,1300,0.09765402031777565,0.13926940639269406
821,0,0.055,14,93,1300,0.004627709109657252,0.03917050691244239
654,0,0.055,37,36,1300,0.00013812707789406982,0.014264264264264264
156,0,0.055,23,58,1300,0.00030911147562057677,0.005997001499250375
322,0,0.055,14,99,1300,0.3038350740357356,0.3023088023088023
491,0,0.055,41,32,1300,0.0036087320953943963,0.020579268292682928
989,0,0.055,30,44,1300,0.20348297617324407,0.18333333333333332
822,0,0.055,17,79,1300,0.1800044569407797,0.2099776619508563
655,0,0.055,17,78,1300,0.003793161853680716,0.027149321266968326
323,0,0.055,40,33,1300,0.002218268852236092,0.02196969696969697
157,0,0.055,14,99,1300,0.0006471145422702903,0.010822510822510822
492,0,0.055,22,61,1300,0.034695185267226904,0.09090909090909091
990,0,0.055,38,35,1300,0.013991791496512659,0.05338345864661654
823,0,0.055,109,12,1300,0.07007927011696133,0.12308868501529052
656,0,0.055,22,60,1300,0.10069683784771977,0.15151515151515152
324,0,0.055,17,81,1300,0.031757836284277516,0.06318082788671024
158,0,0.055,42,31,1300,0.06533508120329952,0.14669738863287252
493,0,0.055,15,91,1300,0.04540910330129328,0.08278388278388278
991,0,0.055,93,14,1300,0.2716152855861353,0.2619047619047619
824,0,0.055,55,24,1300,0.11129782169620878,0.15075757575757576
657,0,0.055,31,42,1300,0.020127101187785663,0.05606758832565284
325,0,0.055,55,24,1300,0.0008940671993132751,0.009848484848484848
159,0,0.055,16,84,1300,0.0027388250559626775,0.018601190476190476
494,0,0.055,28,47,1300,0.5735219642055445,0.3700607902735562
992,0,0.055,14,99,1300,0.010249831319754033,0.09235209235209235
825,0,0.055,14,99,1300,0.21721557754854554,0.21717171717171718
160,0,0.055,32,41,1300,0.14962381667456698,0.18826219512195122
658,0,0.055,87,15,1300,0.16248552505804598,0.189272030651341
326,0,0.055,47,28,1300,0.013469436657036666,0.05851063829787234
495,0,0.055,15,91,1300,0.0005989565774484931,0.013186813186813187
993,0,0.055,24,55,1300,0.10614547325725487,0.13712121212121212
826,0,0.055,14,94,1300,0.051555496605479326,0.12993920972644377
161,0,0.055,21,64,1300,0.002884740252341067,0.034970238095238096
327,0,0.055,28,47,1300,2.035255735384227e-05,0.001519756838905775
659,0,0.055,23,57,1300,0.18529525067745972,0.19221967963386727
496,0,0.055,36,37,1300,0.041835200724332486,0.08633633633633633
994,0,0.055,69,19,1300,8.242896267810815e-05,0.005339435545385202
827,0,0.055,40,33,1300,0.20153938334856597,0.23712121212121212
162,0,0.055,24,55,1300,8.596235816242417e-05,0.004545454545454545
328,0,0.055,47,28,1300,0.25796637638543807,0.30927051671732525
660,0,0.055,31,42,1300,0.032826087886458744,0.11597542242703533
995,0,0.055,17,80,1300,8.233698775908945e-05,0.006617647058823529
497,0,0.055,60,22,1300,0.12740595599183352,0.1159090909090909
828,0,0.055,14,96,1300,0.0001812934659225885,0.00744047619047619
163,0,0.055,31,43,1300,0.06405169844226533,0.11627906976744186
661,0,0.055,39,34,1300,0.12842148128035408,0.19909502262443438
329,0,0.055,65,20,1300,0.00033775940983700345,0.012307692307692308
498,0,0.055,17,79,1300,0.0007197907961891069,0.01712583767684289
996,0,0.055,109,12,1300,0.03126796569088416,0.10779816513761468
829,0,0.055,19,72,1300,0.059602719567543476,0.08187134502923976
662,0,0.055,34,39,1300,0.4569681231985538,0.4177978883861237
330,0,0.055,21,63,1300,0.010240522410766128,0.03552532123960695
164,0,0.055,52,25,1300,0.00024129656640999126,0.011538461538461539
830,0,0.055,33,40,1300,0.36262866766339685,0.29393939393939394
997,0,0.055,49,27,1300,0.11737808790923321,0.12622826908541193
499,0,0.055,109,12,1300,0.0018687074576370381,0.012232415902140673
165,0,0.055,34,39,1300,0.28641275319480897,0.32428355957767724
663,0,0.055,14,94,1300,0.026149230272897638,0.0919452887537994
331,0,0.055,50,26,1300,0.0006509725130638674,0.011538461538461539
500,0,0.055,14,99,1300,0.20847908829676925,0.2546897546897547
998,0,0.055,19,69,1300,0.002373051704412422,0.020594965675057208
831,0,0.055,39,34,1300,0.03834218635476004,0.06334841628959276
166,0,0.055,19,72,1300,0.07093622875406784,0.10307017543859649
664,0,0.055,26,50,1300,0.23448059330129173,0.22153846153846155
332,0,0.055,23,58,1300,0.00611310352866032,0.04122938530734633
999,0,0.055,35,38,1300,0.0012615362630699622,0.02631578947368421
832,0,0.055,17,77,1300,9.087578103889618e-05,0.012987012987012988
333,0,0.055,23,58,1300,0.2730043717269315,0.18140929535232383
665,0,0.055,16,86,1300,0.002221240704952236,0.014534883720930232
833,0,0.055,14,96,1300,0.08837338991231009,0.09523809523809523
666,0,0.055,69,19,1300,0.0013977022710835911,0.01906941266209001
667,0,0.055,50,26,1300,8.950038150508236e-05,0.007692307692307693
